source_month,district_code,district_code_prefix,site_id,village,district
11507,65000100019,65000100,新北市淡水區,民生里,淡水區
11507,65000100020,65000100,新北市淡水區,八勢里,淡水區
11507,65000100021,65000100,新北市淡水區,竿蓁里,淡水區
11507,65000100022,65000100,新北市淡水區,鄧公里,淡水區
11507,65000100023,65000100,新北市淡水區,中興里,淡水區
11507,65000100024,65000100,新北市淡水區,長庚里,淡水區
11507,65000100025,65000100,新北市淡水區,清文里,淡水區
11507,65000100026,65000100,新北市淡水區,草東里,淡水區
11507,65000100027,65000100,新北市淡水區,協元里,淡水區
11507,65000100028,65000100,新北市淡水區,永吉里,淡水區
11507,65000100029,65000100,新北市淡水區,民安里,淡水區
11507,65000100030,65000100,新北市淡水區,新生里,淡水區
11507,65000100031,65000100,新北市淡水區,文化里,淡水區
11507,65000100032,65000100,新北市淡水區,油車里,淡水區
11507,65000100033,65000100,新北市淡水區,沙崙里,淡水區
11507,65000100034,65000100,新北市淡水區,新義里,淡水區
11507,65000100035,65000100,新北市淡水區,新春里,淡水區
11507,65000100036,65000100,新北市淡水區,新民里,淡水區
11507,65000100037,65000100,新北市淡水區,正德里,淡水區
11507,65000100038,65000100,新北市淡水區,北新里,淡水區
11507,65000100039,65000100,新北市淡水區,民權里,淡水區
11507,65000100040,65000100,新北市淡水區,幸福里,淡水區
11507,65000100041,65000100,新北市淡水區,學府里,淡水區
11507,65000100042,65000100,新北市淡水區,大庄里,淡水區
11507,65000100043,65000100,新北市淡水區,新崁里,淡水區
11507,65000100044,65000100,新北市淡水區,新市里,淡水區
11507,65000110001,65000110,新北市汐止區,義民里,汐止區
11507,65000110002,65000110,新北市汐止區,禮門里,汐止區
11507,65000110003,65000110,新北市汐止區,智慧里,汐止區
11507,65000110004,65000110,新北市汐止區,信望里,汐止區
11507,65000110005,65000110,新北市汐止區,橋東里,汐止區
11507,65000110006,65000110,新北市汐止區,秀峰里,汐止區
11507,65000110007,65000110,新北市汐止區,新昌里,汐止區
11507,65000110008,65000110,新北市汐止區,復興里,汐止區
11507,65000110009,65000110,新北市汐止區,茄苳里,汐止區
11507,65000110010,65000110,新北市汐止區,長安里,汐止區
11507,65000110011,65000110,新北市汐止區,保安里,汐止區
11507,65000110012,65000110,新北市汐止區,保長里,汐止區
11507,65000110013,65000110,新北市汐止區,鄉長里,汐止區
11507,65000110014,65000110,新北市汐止區,江北里,汐止區
11507,65000110015,65000110,新北市汐止區,拱北里,汐止區
11507,65000110016,65000110,新北市汐止區,烘內里,汐止區
11507,65000110017,65000110,新北市汐止區,八連里,汐止區
11507,65000110018,65000110,新北市汐止區,樟樹里,汐止區
11507,65000110019,65000110,新北市汐止區,北峰里,汐止區
11507,65000110020,65000110,新北市汐止區,北山里,汐止區
11507,65000110021,65000110,新北市汐止區,白雲里,汐止區
11507,65000110022,65000110,新北市汐止區,橫科里,汐止區
11507,65000110023,65000110,新北市汐止區,東山里,汐止區
11507,65000110024,65000110,新北市汐止區,福山里,汐止區
11507,65000110025,65000110,新北市汐止區,宜興里,汐止區
11507,65000110026,65000110,新北市汐止區,中興里,汐止區
11507,65000110027,65000110,新北市汐止區,湖光里,汐止區
11507,65000110028,65000110,新北市汐止區,仁德里,汐止區
11507,65000110029,65000110,新北市汐止區,厚德里,汐止區
11507,65000110030,65000110,新北市汐止區,忠孝里,汐止區
11507,65000110031,65000110,新北市汐止區,自強里,汐止區
11507,65000110032,65000110,新北市汐止區,文化里,汐止區
11507,65000110033,65000110,新北市汐止區,金龍里,汐止區
11507,65000110034,65000110,新北市汐止區,福德里,汐止區
11507,65000110035,65000110,新北市汐止區,興福里,汐止區
11507,65000110036,65000110,新北市汐止區,康福里,汐止區
11507,65000110037,65000110,新北市汐止區,忠山里,汐止區
11507,65000110038,65000110,新北市汐止區,環河里,汐止區
11507,65000110039,65000110,新北市汐止區,東勢里,汐止區
11507,65000110040,65000110,新北市汐止區,山光里,汐止區
11507,65000110041,65000110,新北市汐止區,大同里,汐止區
11507,65000110042,65000110,新北市汐止區,崇德里,汐止區
11507,65000110043,65000110,新北市汐止區,湖興里,汐止區
11507,65000110044,65000110,新北市汐止區,長青里,汐止區
11507,65000110045,65000110,新北市汐止區,福安里,汐止區
11507,65000110046,65000110,新北市汐止區,秀山里,汐止區
11507,65000110047,65000110,新北市汐止區,建成里,汐止區
11507,65000110048,65000110,新北市汐止區,城中里,汐止區
11507,65000110049,65000110,新北市汐止區,湖蓮里,汐止區
11507,65000110050,65000110,新北市汐止區,保新里,汐止區
11507,65000120001,65000120,新北市瑞芳區,龍潭里,瑞芳區
11507,65000120002,65000120,新北市瑞芳區,龍興里,瑞芳區
11507,65000120003,65000120,新北市瑞芳區,龍鎮里,瑞芳區
11507,65000120004,65000120,新北市瑞芳區,龍川里,瑞芳區
11507,65000120005,65000120,新北市瑞芳區,龍山里,瑞芳區
11507,65000120006,65000120,新北市瑞芳區,龍安里,瑞芳區
11507,65000120007,65000120,新北市瑞芳區,爪峯里,瑞芳區
11507,65000120008,65000120,新北市瑞芳區,柑坪里,瑞芳區
11507,65000120009,65000120,新北市瑞芳區,東和里,瑞芳區
11507,65000120010,65000120,新北市瑞芳區,上天里,瑞芳區
11507,65000120011,65000120,新北市瑞芳區,吉慶里,瑞芳區
11507,65000120012,65000120,新北市瑞芳區,吉安里,瑞芳區
11507,65000120013,65000120,新北市瑞芳區,傑魚里,瑞芳區
11507,65000120014,65000120,新北市瑞芳區,猴硐里,瑞芳區
11507,65000120015,65000120,新北市瑞芳區,光復里,瑞芳區
11507,65000120016,65000120,新北市瑞芳區,弓橋里,瑞芳區
11507,65000120017,65000120,新北市瑞芳區,碩仁里,瑞芳區
11507,65000120018,65000120,新北市瑞芳區,基山里,瑞芳區
11507,65000120019,65000120,新北市瑞芳區,永慶里,瑞芳區
11507,65000120020,65000120,新北市瑞芳區,崇文里,瑞芳區
11507,65000120021,65000120,新北市瑞芳區,福住里,瑞芳區
11507,65000120022,65000120,新北市瑞芳區,頌德里,瑞芳區
11507,65000120023,65000120,新北市瑞芳區,新山里,瑞芳區
11507,65000120024,65000120,新北市瑞芳區,瓜山里,瑞芳區
11507,65000120025,65000120,新北市瑞芳區,銅山里,瑞芳區
11507,65000120026,65000120,新北市瑞芳區,石山里,瑞芳區
11507,65000120027,65000120,新北市瑞芳區,濓新里,瑞芳區
11507,65000120028,65000120,新北市瑞芳區,濓洞里,瑞芳區
11507,65000120029,65000120,新北市瑞芳區,海濱里,瑞芳區
11507,65000120030,65000120,新北市瑞芳區,瑞濱里,瑞芳區
11507,65000120031,65000120,新北市瑞芳區,深澳里,瑞芳區
11507,65000120032,65000120,新北市瑞芳區,南雅里,瑞芳區
11507,65000120033,65000120,新北市瑞芳區,鼻頭里,瑞芳區
11507,65000120034,65000120,新北市瑞芳區,新峰里,瑞芳區
11507,65000130001,65000130,新北市土城區,埤塘里,土城區
11507,65000130002,65000130,新北市土城區,土城里,土城區
11507,65000130003,65000130,新北市土城區,員林里,土城區
11507,65000130004,65000130,新北市土城區,員仁里,土城區
11507,65000130005,65000130,新北市土城區,長風里,土城區
11507,65000130006,65000130,新北市土城區,日新里,土城區
11507,65000130007,65000130,新北市土城區,日和里,土城區
11507,65000130008,65000130,新北市土城區,貨饒里,土城區
11507,65000130009,65000130,新北市土城區,柑林里,土城區
11507,65000130010,65000130,新北市土城區,埤林里,土城區
11507,65000130011,65000130,新北市土城區,瑞興里,土城區
11507,65000130012,65000130,新北市土城區,清水里,土城區
11507,65000130013,65000130,新北市土城區,清和里,土城區
11507,65000130014,65000130,新北市土城區,永豐里,土城區
11507,65000130015,65000130,新北市土城區,清化里,土城區
11507,65000130016,65000130,新北市土城區,清溪里,土城區
11507,65000130017,65000130,新北市土城區,峯廷里,土城區
11507,65000130018,65000130,新北市土城區,平和里,土城區
11507,65000130019,65000130,新北市土城區,廷寮里,土城區
11507,65000130020,65000130,新北市土城區,大安里,土城區
11507,65000130021,65000130,新北市土城區,永寧里,土城區
11507,65000130022,65000130,新北市土城區,沛陂里,土城區
11507,65000130023,65000130,新北市土城區,頂埔里,土城區
11507,65000130024,65000130,新北市土城區,頂福里,土城區
11507,65000130025,65000130,新北市土城區,頂新里,土城區
11507,65000130026,65000130,新北市土城區,祖田里,土城區
11507,65000130027,65000130,新北市土城區,樂利里,土城區
11507,65000130028,65000130,新北市土城區,廣福里,土城區
11507,65000130029,65000130,新北市土城區,學府里,土城區
11507,65000130030,65000130,新北市土城區,延壽里,土城區
11507,65000130031,65000130,新北市土城區,安和里,土城區
11507,65000130032,65000130,新北市土城區,青雲里,土城區
11507,65000130033,65000130,新北市土城區,員福里,土城區
11507,65000130034,65000130,新北市土城區,延吉里,土城區
11507,65000130035,65000130,新北市土城區,復興里,土城區
11507,65000130036,65000130,新北市土城區,裕生里,土城區
11507,65000130037,65000130,新北市土城區,員信里,土城區
11507,65000130038,65000130,新北市土城區,永富里,土城區
11507,65000130039,65000130,新北市土城區,學成里,土城區
11507,65000130040,65000130,新北市土城區,延和里,土城區
11507,65000130041,65000130,新北市土城區,中正里,土城區
11507,65000130042,65000130,新北市土城區,學士里,土城區
11507,65000130043,65000130,新北市土城區,明德里,土城區
11507,65000130044,65000130,新北市土城區,廣興里,土城區
11507,65000130045,65000130,新北市土城區,青山里,土城區
11507,65000130046,65000130,新北市土城區,金城里,土城區
11507,65000130047,65000130,新北市土城區,延祿里,土城區
11507,65000140001,65000140,新北市蘆洲區,正義里,蘆洲區
11507,65000140002,65000140,新北市蘆洲區,中原里,蘆洲區
11507,65000140003,65000140,新北市蘆洲區,中路里,蘆洲區
11507,65000140004,65000140,新北市蘆洲區,光華里,蘆洲區
11507,65000140005,65000140,新北市蘆洲區,保佑里,蘆洲區
11507,65000140006,65000140,新北市蘆洲區,水湳里,蘆洲區
11507,65000140007,65000140,新北市蘆洲區,樓厝里,蘆洲區
11507,65000140008,65000140,新北市蘆洲區,鷺江里,蘆洲區
11507,65000140009,65000140,新北市蘆洲區,恆德里,蘆洲區
11507,65000140010,65000140,新北市蘆洲區,溪墘里,蘆洲區
11507,65000140011,65000140,新北市蘆洲區,樹德里,蘆洲區
11507,65000140012,65000140,新北市蘆洲區,保和里,蘆洲區
11507,65000140013,65000140,新北市蘆洲區,仁復里,蘆洲區
11507,65000140014,65000140,新北市蘆洲區,得勝里,蘆洲區
11507,65000140015,65000140,新北市蘆洲區,南港里,蘆洲區
11507,65000140016,65000140,新北市蘆洲區,永樂里,蘆洲區
11507,65000140017,65000140,新北市蘆洲區,永康里,蘆洲區
11507,65000140018,65000140,新北市蘆洲區,信義里,蘆洲區
11507,65000140019,65000140,新北市蘆洲區,玉清里,蘆洲區
11507,65000140020,65000140,新北市蘆洲區,復興里,蘆洲區
11507,65000140021,65000140,新北市蘆洲區,水河里,蘆洲區
11507,65000140022,65000140,新北市蘆洲區,仁愛里,蘆洲區
11507,65000140023,65000140,新北市蘆洲區,忠義里,蘆洲區
11507,65000140024,65000140,新北市蘆洲區,九芎里,蘆洲區
11507,65000140025,65000140,新北市蘆洲區,中華里,蘆洲區
11507,65000140026,65000140,新北市蘆洲區,得仁里,蘆洲區
11507,65000140027,65000140,新北市蘆洲區,仁德里,蘆洲區
11507,65000140028,65000140,新北市蘆洲區,仁義里,蘆洲區
11507,65000140029,65000140,新北市蘆洲區,光明里,蘆洲區
11507,65000140030,65000140,新北市蘆洲區,保新里,蘆洲區
11507,65000140031,65000140,新北市蘆洲區,長安里,蘆洲區
11507,65000140032,65000140,新北市蘆洲區,民和里,蘆洲區
11507,65000140033,65000140,新北市蘆洲區,忠孝里,蘆洲區
11507,65000140034,65000140,新北市蘆洲區,福安里,蘆洲區
11507,65000140035,65000140,新北市蘆洲區,永安里,蘆洲區
11507,65000140036,65000140,新北市蘆洲區,延平里,蘆洲區
11507,65000140037,65000140,新北市蘆洲區,成功里,蘆洲區
11507,65000140038,65000140,新北市蘆洲區,永德里,蘆洲區
11507,65000150001,65000150,新北市五股區,興珍里,五股區
11507,65000150002,65000150,新北市五股區,更寮里,五股區
11507,65000150003,65000150,新北市五股區,集福里,五股區
11507,65000150004,65000150,新北市五股區,觀音里,五股區
11507,65000150005,65000150,新北市五股區,成州里,五股區
11507,65000150006,65000150,新北市五股區,成功里,五股區
11507,65000150007,65000150,新北市五股區,五龍里,五股區
11507,65000150008,65000150,新北市五股區,五股里,五股區
11507,65000150009,65000150,新北市五股區,五福里,五股區
11507,65000150010,65000150,新北市五股區,德音里,五股區
11507,65000150011,65000150,新北市五股區,陸一里,五股區
11507,65000150012,65000150,新北市五股區,貿商里,五股區
11507,65000150013,65000150,新北市五股區,德泰里,五股區
11507,65000150014,65000150,新北市五股區,成德里,五股區
11507,65000150015,65000150,新北市五股區,六福里,五股區
11507,65000150016,65000150,新北市五股區,集賢里,五股區
11507,65000150017,65000150,新北市五股區,民義里,五股區
11507,65000150018,65000150,新北市五股區,成泰里,五股區
11507,65000150019,65000150,新北市五股區,水碓里,五股區
11507,65000150020,65000150,新北市五股區,福德里,五股區
11507,65000150021,65000150,新北市五股區,芳洲里,五股區
11507,65000160001,65000160,新北市泰山區,大科里,泰山區
11507,65000160002,65000160,新北市泰山區,黎明里,泰山區
11507,65000160003,65000160,新北市泰山區,山腳里,泰山區
11507,65000160004,65000160,新北市泰山區,福泰里,泰山區
11507,65000160005,65000160,新北市泰山區,楓樹里,泰山區
11507,65000160006,65000160,新北市泰山區,同榮里,泰山區
11507,65000160007,65000160,新北市泰山區,義學里,泰山區
11507,65000160008,65000160,新北市泰山區,明志里,泰山區
11507,65000160009,65000160,新北市泰山區,貴子里,泰山區
11507,65000160010,65000160,新北市泰山區,貴和里,泰山區
11507,65000160011,65000160,新北市泰山區,同興里,泰山區
11507,65000160012,65000160,新北市泰山區,義仁里,泰山區
11507,65000160013,65000160,新北市泰山區,泰友里,泰山區
11507,65000160014,65000160,新北市泰山區,新明里,泰山區
11507,65000160015,65000160,新北市泰山區,貴賢里,泰山區
11507,65000160016,65000160,新北市泰山區,福興里,泰山區
11507,65000160017,65000160,新北市泰山區,全興里,泰山區
11507,65000170001,65000170,新北市林口區,東林里,林口區
11507,65000170002,65000170,新北市林口區,林口里,林口區
11507,65000170003,65000170,新北市林口區,西林里,林口區
11507,65000170004,65000170,新北市林口區,菁湖里,林口區
11507,65000170005,65000170,新北市林口區,中湖里,林口區
11507,65000170006,65000170,新北市林口區,湖北里,林口區
11507,65000170007,65000170,新北市林口區,湖南里,林口區
11507,65000170008,65000170,新北市林口區,南勢里,林口區
11507,65000170009,65000170,新北市林口區,東勢里,林口區
11507,65000170010,65000170,新北市林口區,頂福里,林口區
11507,65000170011,65000170,新北市林口區,下福里,林口區
11507,65000170012,65000170,新北市林口區,嘉寶里,林口區
11507,65000170013,65000170,新北市林口區,瑞平里,林口區
11507,65000170014,65000170,新北市林口區,太平里,林口區
11507,65000170015,65000170,新北市林口區,仁愛里,林口區
11507,65000170016,65000170,新北市林口區,麗林里,林口區
11507,65000170017,65000170,新北市林口區,麗園里,林口區
11507,65000170018,65000170,新北市林口區,新林里,林口區
11507,65000170019,65000170,新北市林口區,力行里,林口區
11507,65000170020,65000170,新北市林口區,頭湖里,林口區
11507,65000170021,65000170,新北市林口區,文湖里,林口區
11507,65000180001,65000180,新北市深坑區,深坑里,深坑區
11507,65000180002,65000180,新北市深坑區,萬順里,深坑區
11507,65000180003,65000180,新北市深坑區,土庫里,深坑區
11507,65000180004,65000180,新北市深坑區,昇高里,深坑區
11507,65000180005,65000180,新北市深坑區,阿柔里,深坑區
11507,65000180006,65000180,新北市深坑區,埔新里,深坑區
11507,65000180007,65000180,新北市深坑區,萬福里,深坑區
11507,65000180008,65000180,新北市深坑區,賴仲里,深坑區
11507,65000190001,65000190,新北市石碇區,石碇里,石碇區
11507,65000190002,65000190,新北市石碇區,潭邊里,石碇區
11507,65000190003,65000190,新北市石碇區,隆盛里,石碇區
11507,65000190004,65000190,新北市石碇區,烏塗里,石碇區
11507,65000190005,65000190,新北市石碇區,彭山里,石碇區
11507,65000190006,65000190,新北市石碇區,豐田里,石碇區
11507,65000190007,65000190,新北市石碇區,永定里,石碇區
11507,65000190008,65000190,新北市石碇區,中民里,石碇區
11507,65000190009,65000190,新北市石碇區,光明里,石碇區
11507,65000190010,65000190,新北市石碇區,豐林里,石碇區
11507,65000190011,65000190,新北市石碇區,永安里,石碇區
11507,65000190012,65000190,新北市石碇區,格頭里,石碇區
11507,65000200001,65000200,新北市坪林區,粗窟里,坪林區
11507,65000200002,65000200,新北市坪林區,坪林里,坪林區
11507,65000200003,65000200,新北市坪林區,大林里,坪林區
11507,65000200004,65000200,新北市坪林區,石𥕢里,坪林區
11507,65000200005,65000200,新北市坪林區,上德里,坪林區
11507,65000200006,65000200,新北市坪林區,水德里,坪林區
11507,65000200007,65000200,新北市坪林區,漁光里,坪林區
11507,65000210001,65000210,新北市三芝區,八賢里,三芝區
11507,65000210002,65000210,新北市三芝區,埔頭里,三芝區
11507,65000210003,65000210,新北市三芝區,古庄里,三芝區
11507,65000210004,65000210,新北市三芝區,新庄里,三芝區
11507,65000210005,65000210,新北市三芝區,埔坪里,三芝區
11507,65000210006,65000210,新北市三芝區,茂長里,三芝區
11507,65000210007,65000210,新北市三芝區,橫山里,三芝區
11507,65000210008,65000210,新北市三芝區,錫板里,三芝區
11507,65000210009,65000210,新北市三芝區,後厝里,三芝區
11507,65000210010,65000210,新北市三芝區,福德里,三芝區
11507,65000210011,65000210,新北市三芝區,圓山里,三芝區
11507,65000210012,65000210,新北市三芝區,店子里,三芝區
11507,65000210013,65000210,新北市三芝區,興華里,三芝區
11507,65000220001,65000220,新北市石門區,德茂里,石門區
11507,65000220002,65000220,新北市石門區,富基里,石門區
11507,65000220003,65000220,新北市石門區,老梅里,石門區
11507,65000220004,65000220,新北市石門區,山溪里,石門區
11507,65000220005,65000220,新北市石門區,石門里,石門區
11507,65000220006,65000220,新北市石門區,尖鹿里,石門區
11507,65000220007,65000220,新北市石門區,乾華里,石門區
11507,65000220008,65000220,新北市石門區,茂林里,石門區
11507,65000220009,65000220,新北市石門區,草里里,石門區
11507,65000230001,65000230,新北市八里區,龍源里,八里區
11507,65000230002,65000230,新北市八里區,米倉里,八里區
11507,65000230003,65000230,新北市八里區,大崁里,八里區
11507,65000230004,65000230,新北市八里區,埤頭里,八里區
11507,65000230005,65000230,新北市八里區,頂罟里,八里區
11507,65000230006,65000230,新北市八里區,舊城里,八里區
11507,65000230007,65000230,新北市八里區,訊塘里,八里區
11507,65000230008,65000230,新北市八里區,荖阡里,八里區
11507,65000230009,65000230,新北市八里區,長坑里,八里區
11507,65000230010,65000230,新北市八里區,下罟里,八里區
11507,65000240001,65000240,新北市平溪區,薯榔里,平溪區
11507,65000240002,65000240,新北市平溪區,菁桐里,平溪區
11507,65000240003,65000240,新北市平溪區,白石里,平溪區
11507,65000240004,65000240,新北市平溪區,石底里,平溪區
11507,65000240005,65000240,新北市平溪區,平溪里,平溪區
11507,65000240006,65000240,新北市平溪區,嶺腳里,平溪區
11507,65000240007,65000240,新北市平溪區,東勢里,平溪區
11507,65000240008,65000240,新北市平溪區,望古里,平溪區
11507,65000240009,65000240,新北市平溪區,南山里,平溪區
11507,65000240010,65000240,新北市平溪區,平湖里,平溪區
11507,65000240011,65000240,新北市平溪區,十分里,平溪區
11507,65000240012,65000240,新北市平溪區,新寮里,平溪區
11507,65000250001,65000250,新北市雙溪區,雙溪里,雙溪區
11507,65000250002,65000250,新北市雙溪區,共和里,雙溪區
11507,65000250003,65000250,新北市雙溪區,新基里,雙溪區
11507,65000250004,65000250,新北市雙溪區,魚行里,雙溪區
11507,65000250005,65000250,新北市雙溪區,三港里,雙溪區
11507,65000250006,65000250,新北市雙溪區,牡丹里,雙溪區
11507,65000250007,65000250,新北市雙溪區,三貂里,雙溪區
11507,65000250008,65000250,新北市雙溪區,平林里,雙溪區
11507,65000250009,65000250,新北市雙溪區,上林里,雙溪區
11507,65000250010,65000250,新北市雙溪區,外柑里,雙溪區
11507,65000250011,65000250,新北市雙溪區,長源里,雙溪區
11507,65000250012,65000250,新北市雙溪區,泰平里,雙溪區
11507,65000260001,65000260,新北市貢寮區,貢寮里,貢寮區
11507,65000260002,65000260,新北市貢寮區,吉林里,貢寮區
11507,65000260003,65000260,新北市貢寮區,雙玉里,貢寮區
11507,65000260004,65000260,新北市貢寮區,龍崗里,貢寮區
11507,65000260005,65000260,新北市貢寮區,龍門里,貢寮區
11507,65000260006,65000260,新北市貢寮區,福隆里,貢寮區
11507,65000260007,65000260,新北市貢寮區,仁里里,貢寮區
11507,65000260008,65000260,新北市貢寮區,真理里,貢寮區
11507,65000260009,65000260,新北市貢寮區,福連里,貢寮區
11507,65000260010,65000260,新北市貢寮區,美豐里,貢寮區
11507,65000260011,65000260,新北市貢寮區,和美里,貢寮區
11507,65000270001,65000270,新北市金山區,和平里,金山區
11507,65000270002,65000270,新北市金山區,大同里,金山區
11507,65000270003,65000270,新北市金山區,豐漁里,金山區
11507,65000270004,65000270,新北市金山區,磺港里,金山區
11507,65000270005,65000270,新北市金山區,美田里,金山區
11507,65000270006,65000270,新北市金山區,五湖里,金山區
11507,65000270007,65000270,新北市金山區,重和里,金山區
11507,65000270008,65000270,新北市金山區,兩湖里,金山區
11507,65000270009,65000270,新北市金山區,六股里,金山區
11507,65000270010,65000270,新北市金山區,三界里,金山區
11507,65000270011,65000270,新北市金山區,清泉里,金山區
11507,65000270012,65000270,新北市金山區,萬壽里,金山區
11507,65000270013,65000270,新北市金山區,西湖里,金山區
11507,65000270014,65000270,新北市金山區,永興里,金山區
11507,65000270015,65000270,新北市金山區,金美里,金山區
11507,65000280001,65000280,新北市萬里區,萬里里,萬里區
11507,65000280002,65000280,新北市萬里區,龜吼里,萬里區
11507,65000280003,65000280,新北市萬里區,野柳里,萬里區
11507,65000280004,65000280,新北市萬里區,大鵬里,萬里區
11507,65000280005,65000280,新北市萬里區,磺潭里,萬里區
11507,65000280006,65000280,新北市萬里區,雙興里,萬里區
11507,65000280007,65000280,新北市萬里區,溪底里,萬里區
11507,65000280008,65000280,新北市萬里區,崁脚里,萬里區
11507,65000280009,65000280,新北市萬里區,中幅里,萬里區
11507,65000280010,65000280,新北市萬里區,北基里,萬里區
11507,65000290001,65000290,新北市烏來區,烏來里,烏來區
11507,65000290002,65000290,新北市烏來區,忠治里,烏來區
11507,65000290003,65000290,新北市烏來區,福山里,烏來區
11507,65000290004,65000290,新北市烏來區,信賢里,烏來區
11507,65000290005,65000290,新北市烏來區,孝義里,烏來區
