year,source_file,raw_column,inferred_age_group,sex,unemployment_rate_percent,age_harmonization_status,label_confidence
2015,ntpc_unemployment_rate_by_age.csv,item value3,15-24,female,9.5,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value4,25-29,male,6.5,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value5,25-29,female,6.3,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value6,30-34,male,4.1,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value7,30-34,female,3.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value8,35-39,male,3.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value9,35-39,female,3.3,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value10,40-44,male,3.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value11,40-44,female,1.3,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value12,45-49,male,2.9,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value13,45-49,female,1.9,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value14,50-54,male,3.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value15,50-54,female,2.3,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value16,55-59,male,1.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value17,55-59,female,1.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value18,60-64,male,0.7,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value19,60-64,female,4.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value20,65+,male,0.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2015,ntpc_unemployment_rate_by_age.csv,item value21,65+,female,0.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value2,15-24,male,12.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value3,15-24,female,10.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value4,25-29,male,7.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value5,25-29,female,5.4,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value6,30-34,male,4.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value7,30-34,female,2.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value8,35-39,male,5.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value9,35-39,female,2.9,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value10,40-44,male,3.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value11,40-44,female,1.9,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value12,45-49,male,2.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value13,45-49,female,1.4,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value14,50-54,male,3.3,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value15,50-54,female,1.3,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value16,55-59,male,2.5,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value17,55-59,female,2.4,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value18,60-64,male,2.6,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value19,60-64,female,2.1,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value20,65+,male,0.1,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2016,ntpc_unemployment_rate_by_age.csv,item value21,65+,female,0.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value2,15-24,male,8.6,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value3,15-24,female,10.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value4,25-29,male,7.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value5,25-29,female,4.5,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value6,30-34,male,3.7,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value7,30-34,female,2.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value8,35-39,male,3.3,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value9,35-39,female,3.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value10,40-44,male,5.3,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value11,40-44,female,2.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value12,45-49,male,3.5,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value13,45-49,female,1.4,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value14,50-54,male,3.7,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value15,50-54,female,1.7,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value16,55-59,male,2.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value17,55-59,female,1.4,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value18,60-64,male,2.5,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value19,60-64,female,1.5,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value20,65+,male,0.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2017,ntpc_unemployment_rate_by_age.csv,item value21,65+,female,0.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value2,15-24,male,9.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value3,15-24,female,8.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value4,25-29,male,7.4,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value5,25-29,female,3.1,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value6,30-34,male,3.9,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value7,30-34,female,2.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value8,35-39,male,4.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value9,35-39,female,4.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value10,40-44,male,4.1,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value11,40-44,female,2.9,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value12,45-49,male,4.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value13,45-49,female,1.7,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value14,50-54,male,2.6,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value15,50-54,female,1.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value16,55-59,male,1.1,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value17,55-59,female,1.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value18,60-64,male,3.1,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value19,60-64,female,1.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value20,65+,male,0.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2018,ntpc_unemployment_rate_by_age.csv,item value21,65+,female,0.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value2,15-24,male,10.6,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value3,15-24,female,11.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value4,25-29,male,6.5,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value5,25-29,female,6.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value6,30-34,male,4.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value7,30-34,female,3.7,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value8,35-39,male,3.6,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value9,35-39,female,3.3,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value10,40-44,male,5.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value11,40-44,female,2.4,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value12,45-49,male,2.1,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value13,45-49,female,0.6,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value14,50-54,male,3.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value15,50-54,female,1.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value16,55-59,male,1.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value17,55-59,female,0.4,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value18,60-64,male,2.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value19,60-64,female,1.3,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value20,65+,male,0.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2019,ntpc_unemployment_rate_by_age.csv,item value21,65+,female,0.3,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value2,15-24,male,8.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value3,15-24,female,9.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value4,25-29,male,7.1,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value5,25-29,female,6.4,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value6,30-34,male,4.6,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value7,30-34,female,3.9,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value8,35-39,male,3.7,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value9,35-39,female,4.4,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value10,40-44,male,3.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value11,40-44,female,2.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value12,45-49,male,3.1,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value13,45-49,female,2.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value14,50-54,male,3.3,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value15,50-54,female,1.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value16,55-59,male,1.5,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value17,55-59,female,1.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value18,60-64,male,2.5,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value19,60-64,female,1.6,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value20,65+,male,0.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2020,ntpc_unemployment_rate_by_age.csv,item value21,65+,female,0.4,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value2,15-24,male,9.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value3,15-24,female,8.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value4,25-29,male,6.6,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value5,25-29,female,6.4,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value6,30-34,male,4.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value7,30-34,female,3.9,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value8,35-39,male,3.4,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value9,35-39,female,4.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value10,40-44,male,3.6,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value11,40-44,female,1.7,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value12,45-49,male,4.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value13,45-49,female,3.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value14,50-54,male,2.6,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value15,50-54,female,2.7,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value16,55-59,male,3.5,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value17,55-59,female,2.5,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value18,60-64,male,3.7,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value19,60-64,female,1.6,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value20,65+,male,0.9,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2021,ntpc_unemployment_rate_by_age.csv,item value21,65+,female,0.6,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value2,15-24,male,12.4,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value3,15-24,female,12.6,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value4,25-29,male,5.1,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value5,25-29,female,6.1,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value6,30-34,male,4.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value7,30-34,female,5.5,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value8,35-39,male,4.6,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value9,35-39,female,2.1,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value10,40-44,male,1.7,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value11,40-44,female,2.7,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value12,45-49,male,3.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value13,45-49,female,2.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value14,50-54,male,2.9,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value15,50-54,female,0.9,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value16,55-59,male,1.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value17,55-59,female,1.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value18,60-64,male,2.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value19,60-64,female,0.1,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value20,65+,male,0.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2022,ntpc_unemployment_rate_by_age.csv,item value21,65+,female,0.6,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value2,15-24,male,10.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value3,15-24,female,11.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value4,25-29,male,5.4,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value5,25-29,female,5.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value6,30-34,male,4.4,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value7,30-34,female,3.3,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value8,35-39,male,3.7,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value9,35-39,female,2.6,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value10,40-44,male,2.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value11,40-44,female,1.5,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value12,45-49,male,2.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value13,45-49,female,3.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value14,50-54,male,3.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value15,50-54,female,1.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value16,55-59,male,2.1,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value17,55-59,female,2.7,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value18,60-64,male,1.5,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value19,60-64,female,1.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value20,65+,male,0.4,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2023,ntpc_unemployment_rate_by_age.csv,item value21,65+,female,0.8,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2024,ntpc_unemployment_rate_by_age.csv,item value2,15-24,male,10.0,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2024,ntpc_unemployment_rate_by_age.csv,item value3,15-24,female,10.2,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2024,ntpc_unemployment_rate_by_age.csv,item value4,25-29,male,6.3,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
2024,ntpc_unemployment_rate_by_age.csv,item value5,25-29,female,4.7,Proxy for 18-35,"unresolved; provisional pattern inference, official metadata absent from raw CSV"
