workplace_id,workplace_name,workplace_district,workplace_lat,workplace_lon,preference_mode,rank,candidate_name,district,lat,lon,rent,official_median_rent,commute_minutes,transfer_count,rent_saving_vs_neihu,preference_cost,preference_score,normalized_rent,normalized_commute,rent_weight,commute_weight,is_pareto_efficient,dominated_by,route_summary,livability_index,food_count,shopping_count,recreation_count,culture_count,medical_count,total_poi_count,normalized_livability,livability_cost,livability_weight
gangqian_neihu,港墘站,內湖,25.08007,121.57516,生活品質型,15,林口站,林口區,25.0658,121.36134,18000,18000,74.5,1,1500,0.813442412843079,0.18655758715692095,0.9411764705882353,0.6534446764091859,0.2,0.2,False,板橋站; 汐止車站; 大坪林站; 三重站; 頂溪站; 土城站; 新莊站; 景安站; 樹林車站; 五股區公所; 淡水站; 泰山站; 鶯歌車站,Bus 967副 (林口轉運站->松山機場) | MRT 文湖線 (松山機場->港墘),0.1654586604679111,93.0,24.0,19.0,1.0,5.0,142.0,0.17580302759400862,0.8241969724059914,0.6
gangqian_neihu,港墘站,內湖,25.08007,121.57516,生活品質型,16,五股區公所,五股區,25.082744,121.4383484,16000,16000,66.8,2,3500,0.8397150927176716,0.16028490728232836,0.7058823529411765,0.4926931106471816,0.2,0.2,False,板橋站; 汐止車站; 大坪林站; 三重站; 頂溪站; 土城站; 新莊站; 景安站; 樹林車站,Bus 963 (五股區公所(五股公有市場)->捷運新埔站) | MRT 板南線 (新埔->忠孝復興) | MRT 文湖線 (忠孝復興->港墘),0.0297008547008547,47.0,16.0,13.0,0.0,1.0,77.0,0.0,1.0,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,省租型,1,泰山站,泰山區,25.05321,121.43943,10000,10000,39.6,1,9500,0.3,0.7,0.0,1.0,0.7,0.3,True,,MRT 桃園機場捷運線 (泰山站->台北車站) | MRT 板南線 (台北車站->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,省租型,2,汐止車站,汐止區,25.0679,121.66113,14000,14000,32.1,1,5500,0.5974937343358395,0.4025062656641605,0.6666666666666666,0.4360902255639098,0.7,0.3,True,,TRA 七堵-屏東 (汐止->松山) | Bus 299 (永吉松山路口->松山高中(松隆)),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,省租型,3,頂溪站,永和區,25.01308,121.515398,15000,15000,27.9,1,4500,0.6194235588972431,0.3805764411027569,0.8333333333333334,0.12030075187969907,0.7,0.3,True,,MRT 中和新蘆線 (頂溪->忠孝新生) | MRT 板南線 (忠孝新生->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,省租型,4,樹林車站,樹林區,24.99123,121.42442,13000,13000,38.4,1,6500,0.6229323308270676,0.37706766917293244,0.5,0.9097744360902253,0.7,0.3,True,,TRA 樹林-基隆 (樹林->萬華) | MRT 板南線 (龍山寺->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,省租型,5,板橋站,板橋區,25.014098,121.462671,16000,16000,26.3,0,3500,0.7,0.30000000000000004,1.0,0.0,0.7,0.3,True,,MRT 板南線 (板橋->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,平衡型,1,頂溪站,永和區,25.01308,121.515398,15000,15000,27.9,1,4500,0.47681704260651625,0.5231829573934837,0.8333333333333334,0.12030075187969907,0.5,0.5,True,,MRT 中和新蘆線 (頂溪->忠孝新生) | MRT 板南線 (忠孝新生->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,平衡型,2,板橋站,板橋區,25.014098,121.462671,16000,16000,26.3,0,3500,0.5,0.5,1.0,0.0,0.5,0.5,True,,MRT 板南線 (板橋->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,平衡型,3,泰山站,泰山區,25.05321,121.43943,10000,10000,39.6,1,9500,0.5,0.5,0.0,1.0,0.5,0.5,True,,MRT 桃園機場捷運線 (泰山站->台北車站) | MRT 板南線 (台北車站->市政府),,,,,,,,,,
