city,district,source_month,roc_year,year,month,data_period,source_url,source_org,exact_age_scope,source_geography,village_count,total_population,youth_18_35_count,youth_18_35_share,youth_18_35_male,youth_18_35_female,processing_note
新北市,烏來區,11507,115,2026,7,115年07月 / 2026-07,https://www.ris.gov.tw/rs-opendata/api/v1/datastore/ODRP014/11507,Ministry of the Interior Department of Household Registration,18-35,village-level RIS ODRP014 aggregated to district,5,6112,1434,0.2346204188,743,691,Exact sum of single-age male/female fields people_age_018_m through people_age_035_f; no interpolation or 5-year age-bin estimation.
新北市,瑞芳區,11507,115,2026,7,115年07月 / 2026-07,https://www.ris.gov.tw/rs-opendata/api/v1/datastore/ODRP014/11507,Ministry of the Interior Department of Household Registration,18-35,village-level RIS ODRP014 aggregated to district,34,35203,7118,0.2021986762,3769,3349,Exact sum of single-age male/female fields people_age_018_m through people_age_035_f; no interpolation or 5-year age-bin estimation.
新北市,石碇區,11507,115,2026,7,115年07月 / 2026-07,https://www.ris.gov.tw/rs-opendata/api/v1/datastore/ODRP014/11507,Ministry of the Interior Department of Household Registration,18-35,village-level RIS ODRP014 aggregated to district,12,6854,1341,0.1956521739,702,639,Exact sum of single-age male/female fields people_age_018_m through people_age_035_f; no interpolation or 5-year age-bin estimation.
新北市,石門區,11507,115,2026,7,115年07月 / 2026-07,https://www.ris.gov.tw/rs-opendata/api/v1/datastore/ODRP014/11507,Ministry of the Interior Department of Household Registration,18-35,village-level RIS ODRP014 aggregated to district,9,9874,2134,0.2161231517,1142,992,Exact sum of single-age male/female fields people_age_018_m through people_age_035_f; no interpolation or 5-year age-bin estimation.
新北市,萬里區,11507,115,2026,7,115年07月 / 2026-07,https://www.ris.gov.tw/rs-opendata/api/v1/datastore/ODRP014/11507,Ministry of the Interior Department of Household Registration,18-35,village-level RIS ODRP014 aggregated to district,10,19979,3897,0.1950548075,2002,1895,Exact sum of single-age male/female fields people_age_018_m through people_age_035_f; no interpolation or 5-year age-bin estimation.
新北市,蘆洲區,11507,115,2026,7,115年07月 / 2026-07,https://www.ris.gov.tw/rs-opendata/api/v1/datastore/ODRP014/11507,Ministry of the Interior Department of Household Registration,18-35,village-level RIS ODRP014 aggregated to district,38,195485,44696,0.2286415838,23374,21322,Exact sum of single-age male/female fields people_age_018_m through people_age_035_f; no interpolation or 5-year age-bin estimation.
新北市,貢寮區,11507,115,2026,7,115年07月 / 2026-07,https://www.ris.gov.tw/rs-opendata/api/v1/datastore/ODRP014/11507,Ministry of the Interior Department of Household Registration,18-35,village-level RIS ODRP014 aggregated to district,11,10282,1691,0.1644621669,896,795,Exact sum of single-age male/female fields people_age_018_m through people_age_035_f; no interpolation or 5-year age-bin estimation.
新北市,金山區,11507,115,2026,7,115年07月 / 2026-07,https://www.ris.gov.tw/rs-opendata/api/v1/datastore/ODRP014/11507,Ministry of the Interior Department of Household Registration,18-35,village-level RIS ODRP014 aggregated to district,15,19580,4170,0.2129724208,2118,2052,Exact sum of single-age male/female fields people_age_018_m through people_age_035_f; no interpolation or 5-year age-bin estimation.
新北市,雙溪區,11507,115,2026,7,115年07月 / 2026-07,https://www.ris.gov.tw/rs-opendata/api/v1/datastore/ODRP014/11507,Ministry of the Interior Department of Household Registration,18-35,village-level RIS ODRP014 aggregated to district,12,7356,1215,0.1651712887,622,593,Exact sum of single-age male/female fields people_age_018_m through people_age_035_f; no interpolation or 5-year age-bin estimation.
新北市,鶯歌區,11507,115,2026,7,115年07月 / 2026-07,https://www.ris.gov.tw/rs-opendata/api/v1/datastore/ODRP014/11507,Ministry of the Interior Department of Household Registration,18-35,village-level RIS ODRP014 aggregated to district,20,89380,20341,0.2275788767,10862,9479,Exact sum of single-age male/female fields people_age_018_m through people_age_035_f; no interpolation or 5-year age-bin estimation.
