workplace_id,workplace_name,workplace_district,workplace_lat,workplace_lon,workplace_station_operator,workplace_station_uid,candidate_name,district,lat,lon,departure_time,commute_minutes,transfer_count,route_summary,query_status,error_message,route_start_time,route_end_time,travel_time_seconds,maas_response_file
nangang_nangang,南港站,南港,25.052035,121.60697,TRTC,TRTC-BL22,汐止車站,汐止區,25.0679,121.66113,2026-08-24T08:00:00,9.1,0,TRA 基隆-北湖 (汐止->南港),success,,2026-08-24T07:47:47,2026-08-24T07:56:55,548,data/interim/transport/tdx_maas_responses/xizhi_station_to_nangang.json
nangang_nangang,南港站,南港,25.052035,121.60697,TRTC,TRTC-BL22,頂溪站,永和區,25.01308,121.515398,2026-08-24T08:00:00,36.2,1,MRT 中和新蘆線 (頂溪->忠孝新生) | MRT 板南線 (忠孝新生->南港),success,,2026-08-24T07:58:56,2026-08-24T08:35:06,2170,data/interim/transport/tdx_maas_responses/dingxi_station_to_nangang.json
nangang_nangang,南港站,南港,25.052035,121.60697,TRTC,TRTC-BL22,景安站,中和區,24.99392,121.505114,2026-08-24T08:00:00,37.9,1,MRT 中和新蘆線 (景安->忠孝新生) | MRT 板南線 (忠孝新生->南港),success,,2026-08-24T08:01:11,2026-08-24T08:39:06,2275,data/interim/transport/tdx_maas_responses/jingan_station_to_nangang.json
nangang_nangang,南港站,南港,25.052035,121.60697,TRTC,TRTC-BL22,大坪林站,新店區,24.98272,121.54134,2026-08-24T08:00:00,46.1,1,MRT 松山新店線 (大坪林->西門) | MRT 板南線 (西門->南港),success,,2026-08-24T07:56:57,2026-08-24T08:43:06,2769,data/interim/transport/tdx_maas_responses/dapinglin_station_to_nangang.json
nangang_nangang,南港站,南港,25.052035,121.60697,TRTC,TRTC-BL22,板橋站,板橋區,25.014098,121.462671,2026-08-24T08:00:00,23.1,0,HSR 左營-南港 (板橋->南港),success,,2026-08-24T08:20:05,2026-08-24T08:43:08,1383,data/interim/transport/tdx_maas_responses/banqiao_station_to_nangang.json
nangang_nangang,南港站,南港,25.052035,121.60697,TRTC,TRTC-BL22,三重站,三重區,25.05571,121.48422,2026-08-24T08:00:00,37.0,1,MRT 桃園機場捷運線 (三重站->台北車站) | TRA 北湖-瑞芳 (臺北->南港),success,,2026-08-24T07:49:58,2026-08-24T08:26:55,2217,data/interim/transport/tdx_maas_responses/sanchong_station_to_nangang.json
nangang_nangang,南港站,南港,25.052035,121.60697,TRTC,TRTC-BL22,新莊站,新莊區,25.03608,121.45218,2026-08-24T08:00:00,50.4,1,MRT 中和新蘆線 (新莊->忠孝新生) | MRT 板南線 (忠孝新生->南港),success,,2026-08-24T07:56:40,2026-08-24T08:47:06,3026,data/interim/transport/tdx_maas_responses/xinzhuang_station_to_nangang.json
nangang_nangang,南港站,南港,25.052035,121.60697,TRTC,TRTC-BL22,蘆洲站,蘆洲區,25.09152,121.46471,2026-08-24T08:00:00,46.5,1,MRT 中和新蘆線 (蘆洲->忠孝新生) | MRT 板南線 (忠孝新生->南港),success,,2026-08-24T07:56:39,2026-08-24T08:43:06,2787,data/interim/transport/tdx_maas_responses/luzhou_station_to_nangang.json
nangang_nangang,南港站,南港,25.052035,121.60697,TRTC,TRTC-BL22,土城站,土城區,24.97313,121.44432,2026-08-24T08:00:00,42.9,0,MRT 板南線 (土城->南港),success,,2026-08-24T08:00:10,2026-08-24T08:43:06,2576,data/interim/transport/tdx_maas_responses/tucheng_station_to_nangang.json
nangang_nangang,南港站,南港,25.052035,121.60697,TRTC,TRTC-BL22,泰山站,泰山區,25.05321,121.43943,2026-08-24T08:00:00,36.6,1,MRT 桃園機場捷運線 (泰山站->台北車站) | TRA 樹林-基隆 (臺北->南港),success,,2026-08-24T07:59:16,2026-08-24T08:35:55,2199,data/interim/transport/tdx_maas_responses/taishan_station_to_nangang.json
nangang_nangang,南港站,南港,25.052035,121.60697,TRTC,TRTC-BL22,林口站,林口區,25.0658,121.36134,2026-08-24T08:00:00,51.5,1,MRT 桃園機場捷運線 (林口站->台北車站) | HSR 左營-南港 (台北->南港),success,,2026-08-24T08:01:41,2026-08-24T08:53:08,3087,data/interim/transport/tdx_maas_responses/linkou_station_to_nangang.json
nangang_nangang,南港站,南港,25.052035,121.60697,TRTC,TRTC-BL22,淡水站,淡水區,25.167745,121.445805,2026-08-24T08:00:00,59.0,1,MRT 淡水信義線 (淡水->台北車站) | TRA 彰化-基隆 (臺北->南港),success,,2026-08-24T07:58:58,2026-08-24T08:57:55,3537,data/interim/transport/tdx_maas_responses/tamsui_station_to_nangang.json
nangang_nangang,南港站,南港,25.052035,121.60697,TRTC,TRTC-BL22,三峽北大特區,三峽區,24.94489,121.37368,2026-08-24T08:00:00,65.2,1,Bus F611 (大學風呂(學勤路)->山佳) | TRA 彰化-基隆 (山佳->南港),success,,2026-08-24T07:52:40,2026-08-24T08:57:55,3915,data/interim/transport/tdx_maas_responses/sanxia_ntpu_main_gate_to_nangang.json
nangang_nangang,南港站,南港,25.052035,121.60697,TRTC,TRTC-BL22,樹林車站,樹林區,24.99123,121.42442,2026-08-24T08:00:00,32.9,0,TRA 北湖-瑞芳 (樹林->南港),success,,2026-08-24T07:53:59,2026-08-24T08:26:55,1976,data/interim/transport/tdx_maas_responses/shulin_station_to_nangang.json
nangang_nangang,南港站,南港,25.052035,121.60697,TRTC,TRTC-BL22,五股區公所,五股區,25.082744,121.4383484,2026-08-24T08:00:00,55.6,1,Bus 963 (五股區公所(五股公有市場)->捷運新埔站) | MRT 板南線 (新埔->南港),success,,2026-08-24T07:59:00,2026-08-24T08:54:37,3337,data/interim/transport/tdx_maas_responses/wugu_district_office_to_nangang.json
nangang_nangang,南港站,南港,25.052035,121.60697,TRTC,TRTC-BL22,鶯歌車站,鶯歌區,24.95455,121.35517,2026-08-24T08:00:00,40.9,0,TRA 彰化-基隆 (鶯歌->南港),success,,2026-08-24T08:35:00,2026-08-24T09:15:55,2455,data/interim/transport/tdx_maas_responses/yingge_station_to_nangang.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,OSM_NOMINATIM_CACHE,nominatim:新北市板橋區新府路,汐止車站,汐止區,25.0679,121.66113,2026-08-24T08:00:00,33.4,0,TRA 基隆-屏東 (汐止->板橋),success,,2026-08-24T08:37:47,2026-08-24T09:11:10,2003,data/interim/transport/tdx_maas_responses/xizhi_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,OSM_NOMINATIM_CACHE,nominatim:新北市板橋區新府路,頂溪站,永和區,25.01308,121.515398,2026-08-24T08:00:00,26.2,1,MRT 中和新蘆線 (頂溪->景安) | MRT 環狀線 (景安->板橋),success,,2026-08-24T08:00:56,2026-08-24T08:27:10,1574,data/interim/transport/tdx_maas_responses/dingxi_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,OSM_NOMINATIM_CACHE,nominatim:新北市板橋區新府路,景安站,中和區,24.99392,121.505114,2026-08-24T08:00:00,20.3,0,MRT 環狀線 (景安->板橋),success,,2026-08-24T07:58:51,2026-08-24T08:19:10,1219,data/interim/transport/tdx_maas_responses/jingan_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,OSM_NOMINATIM_CACHE,nominatim:新北市板橋區新府路,大坪林站,新店區,24.98272,121.54134,2026-08-24T08:00:00,28.8,0,MRT 環狀線 (大坪林->板橋),success,,2026-08-24T07:58:22,2026-08-24T08:27:10,1728,data/interim/transport/tdx_maas_responses/dapinglin_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,OSM_NOMINATIM_CACHE,nominatim:新北市板橋區新府路,板橋站,板橋區,25.014098,121.462671,2026-08-24T08:00:00,5.0,0,Near workplace fallback: 0.1 km walking connection used because TDX returned no usable public-transit route.,success,,,,300,data/interim/transport/tdx_maas_responses/banqiao_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,OSM_NOMINATIM_CACHE,nominatim:新北市板橋區新府路,三重站,三重區,25.05571,121.48422,2026-08-24T08:00:00,23.7,1,MRT 中和新蘆線 (三重->頭前庄) | MRT 環狀線 (頭前庄->板橋),success,,2026-08-24T08:01:17,2026-08-24T08:24:58,1421,data/interim/transport/tdx_maas_responses/sanchong_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,OSM_NOMINATIM_CACHE,nominatim:新北市板橋區新府路,新莊站,新莊區,25.03608,121.45218,2026-08-24T08:00:00,20.3,1,MRT 中和新蘆線 (新莊->頭前庄) | MRT 環狀線 (頭前庄->板橋),success,,2026-08-24T07:56:40,2026-08-24T08:16:58,1218,data/interim/transport/tdx_maas_responses/xinzhuang_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,OSM_NOMINATIM_CACHE,nominatim:新北市板橋區新府路,蘆洲站,蘆洲區,25.09152,121.46471,2026-08-24T08:00:00,47.7,1,MRT 中和新蘆線 (蘆洲->忠孝新生) | MRT 板南線 (忠孝新生->板橋),success,,2026-08-24T07:56:39,2026-08-24T08:44:19,2860,data/interim/transport/tdx_maas_responses/luzhou_station_to_xinban_special_district.json
