city,station_uid,station_id,station_name_zh,station_name_en,lat,lon,station_address_zh,station_address_en,bikes_capacity,service_type,src_update_time,tdx_update_time,source_url
taipei,TPE500103074,500103074,YouBike2.0_承德路三段324巷口,"YouBike2.0_Ln. 324, Sec. 3, ChengDe Rd.",25.07477000,121.51977000,承德路三段316號(旁),"No. 316, Sec. 3, ChengDe Rd.",45,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500103075,500103075,YouBike2.0_玉泉公園(鄭州路),YouBike2.0_YuQuan Park (ZhengZhou Rd.),25.05044000,121.50766000,鄭州路/西寧北路(西南側),ZhengZhou Rd. & XinIng N. Rd. Intersection (Southwest),20,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500103076,500103076,YouBike2.0_玉泉公園(忠孝西路),YouBike2.0_YuQuan Park (ZhongXiao W. Rd.),25.04888000,121.50745000,忠孝西路二段/西寧北路(西北側),"Sec. 2, ZhongXiao W. Rd. & XinIng N. Rd. Intersection (Northwest)",25,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500103077,500103077,YouBike2.0_太平國小,YouBike2.0_Taiping Elementary School,25.06189000,121.51343000,重慶北路二段184號旁,"No. 184, Sec. 2, ChongPing N. Rd.",23,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500103078,500103078,YouBike2.0_明倫高中,YouBike2.0_Minglun High School,25.07576000,121.52011000,承德路三段336號旁,"No. 336, Sec. 3, ChengDe Rd.",32,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500103079,500103079,YouBike2.0_伊寧重慶北路口,YouBike2.0_YiNing St. & ChongQing N. Rd. Intersection,25.06465000,121.51335000,伊寧街/重慶北路三段,"YiNing St. & Sec. 3, ChongQing N. Rd. Intersection",15,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500103080,500103080,YouBike2.0_永樂國小,YouBike2.0_YongLe Elementary School,25.06174000,121.50982000,安西街128號對面,"No. 128, AnXi St. (Opposite)",17,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500103081,500103081,YouBike2.0_民權延平路口(西南側),YouBike2.0_MinQuan W. Rd. & Yanping N. Rd. Intersection (Southwest),25.06263000,121.51107000,民權西路與延平北路二段口(西南側),"MinQuan W. Rd. & Sec. 2, Yanping N. Rd. Intersection (Southwest)",14,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500103082,500103082,YouBike2.0_捷運民權西路站(1號出口),YouBike2.0_MRT Minquan W. Rd. Sta. (Exit 1),25.06277000,121.51933000,捷運民權西路站(1號出口),MRT Minquan W. Rd. Sta. (Exit 1),19,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500103083,500103083,YouBike2.0_承德路三段301巷,"YouBike2.0_Ln. 301, Sec. 3, ChengDe Rd.",25.07535000,121.52138000,承德路三段299巷14號(對面公園),"No. 14, Ln. 299, Sec. 3, ChengDe Rd. (Opposite)",39,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500103084,500103084,YouBike2.0_捷運圓山站(庫倫街61巷口),"YouBike2.0_MRT Yuanshan Sta. (Ln. 61, KuLun St.)",25.07197000,121.51961000,庫倫街/庫倫街61巷口(西北側),"KuLun St. & Ln. 61, KuLun St. Intersection (Northwest)",35,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500103085,500103085,YouBike2.0_大龍國小地下停車場,YouBike2.0_Dalong School Car Park,25.07374000,121.51730000,哈密街45巷4號(對面),"No. 4, Ln. 45, HaMi St. (Opposite)",17,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500103086,500103086,YouBike2.0_捷運北門站(1號出口),YouBike2.0_MRT Beimen. (Exit 1),25.04885000,121.50988000,塔城街/忠孝西路二段(西北側),"TaCheng St. & Sec. 2, ZhongXiao W. Rd. Intersection (Northwest)",26,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500103087,500103087,YouBike2.0_重慶北路派出所,YouBike2.0_ChongQing N. Rd. Police Station,25.07553000,121.51360000,重慶北路三段320-2號,"No. 320-2, Sec. 3, ChongQing N. Rd.",18,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500103088,500103088,YouBike2.0_承德路三段251巷口,"YouBike2.0_Ln. 251, Sec. 3, ChengDe Rd.",25.06993000,121.51852000,承德路三段219號,"No. 219, Sec. 3, ChengDe Rd.",20,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500103089,500103089,YouBike2.0_忠和公園,YouBike2.0_Zhonghe Park,25.05810000,121.50871000,歸綏街301號(旁),"No. 301, Guisui St.",12,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500103090,500103090,YouBike2.0_臺北當代藝術館,YouBike2.0_MoCA Taipei,25.05066000,121.51846000,長安西路39號(前),"No. 39, ChangAn W. Rd.",12,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104001,500104001,YouBike2.0_劍潭抽水站,YouBike2.0_Jiantan Pumping Station,25.08128000,121.51784000,通河東街325巷/通河東街口,"Ln. 325, Tonghe St. Intersection",17,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104002,500104002,YouBike2.0_通河東街大南路口,YouBike2.0_Tonghe E. St. & Danan Rd. Intersection,25.08914000,121.51542000,通河東街1段192號(旁),"No. 192, Sec.1, Tonghe E. St. (Side)",15,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104003,500104003,YouBike2.0_福港街停車場,YouBike2.0_Fugang St. Parking Lot,25.08695000,121.51901000,華齡街175號(旁),"No. 175, Hualing St. (Side)",38,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104004,500104004,YouBike2.0_百齡國小,YouBike2.0_Bailing Elementary School,25.08521000,121.51918000,前港街104號(對面),"No. 104, Qiangang St. (Opposite)",68,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104005,500104005,YouBike2.0_雨聲街165巷口,"YouBike2.0_Ln. 165, Yusheng St. Intersection",25.10277000,121.53357000,雨聲街/雨聲街165巷(西北側),"Ln. 165, Yusheng St. Intersection (Northwest)",24,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104006,500104006,YouBike2.0_天和公園,YouBike2.0_Tianhe Park,25.12011000,121.53357000,中山北路七段14巷(公園西側),"No.30, Ln.69, Tianmu E. Rd. (Front)",16,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104007,500104007,YouBike2.0_中山天母路口,YouBike2.0_Zhongshan & Tianmu Rd. Intersection,25.11856000,121.52964000,天母西路3-55號前人行道,"No. 3-55, Tianmu W. Rd. (Front)",29,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104008,500104008,YouBike2.0_天母運動公園,YouBike2.0_Tianmu Sports Park,25.11633000,121.53414000,忠誠路二段/忠誠路二段207巷(東南側),"Ln. 207, Sec.2, Zhongcheng Rd. (Southeast)",62,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104009,500104009,YouBike2.0_臺北市立大學(天母校區),YouBike2.0_University of Taipei (Tianmu Campus),25.11356000,121.53718000,士東路276號至280號對面人行道,"No. 276-280, Shidong Rd. (Opposite)",48,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104010,500104010,YouBike2.0_忠誠路二段53巷,"YouBike2.0_Ln. 53, Sec. 2, Zhongcheng Rd.",25.11127000,121.53244000,忠誠路2段53巷7號(對面),"No.7, Ln. 53, Sec. 2, Zhongcheng Rd. (Opposite)",39,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104012,500104012,YouBike2.0_天母棒球場,YouBike2.0_Taipei Tianmu Baseball Stadium,25.11341000,121.53195000,忠誠路二段122號(對面),"No. 122, Sec. 2, Zhongcheng Rd. (Opposite)",26,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104013,500104013,YouBike2.0_天母北天玉街口,YouBike2.0_Tianmu N. Rd. & Tianyu St. Intersection,25.12011000,121.52652000,天母北路33號(前),"No. 33, Tianmu N. Rd.",22,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104014,500104014,YouBike2.0_蘭興公園,YouBike2.0_Lanxing Park,25.11184000,121.52589000,中山北路六段/士東路(西北側),"Sec. 6, Zhongshan N. Rd. & Shidong Rd. Intersection (Northwest)",61,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104015,500104015,YouBike2.0_明勝公園,YouBike2.0_Mingsheng Park,25.08009000,121.51895000,承德路4段6巷71號(對面),"No. 71, Ln. 6, Sec.4, Chengde Rd. (Opposite)",14,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104016,500104016,YouBike2.0_劍潭海外青年活動中心,YouBike2.0_Chientan Youth Activity Center,25.07994000,121.52426000,中山北路4段/通河街口,"Sec. 4, Zhongshan N. Rd. & Tonghe St. Intersection",23,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104018,500104018,YouBike2.0_忠誠路一段173巷口,"YouBike2.0_No. 173, Sec. 1, Zhongcheng Rd. Intersection",25.10813000,121.53040000,忠誠路一段177號(前),"No. 177, Sec. 1, Zhongcheng Rd.",11,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104019,500104019,YouBike2.0_雨農國小,YouBike2.0_Yunong Elementary School,25.10540000,121.52950000,忠義街6號對側,"No. 127, Sec. 1, Zhongcheng Rd.",21,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104020,500104020,YouBike2.0_忠誠公園,YouBike2.0_Zhongcheng Park,25.10399000,121.52593000,忠誠路一段18號(對面),"No. 18, Sec. 1, Zhongcheng Rd.",25,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104021,500104021,YouBike2.0_芝山抽水站,YouBike2.0_Zhishan Pumping Plant,25.10155000,121.52832000,至誠路二段47-49號(前),"No. 47, Sec. 2, Zhicheng Rd.",41,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104022,500104022,YouBike2.0_至誠路一段305巷口,"YouBike2.0_Ln. 305, Sec. 1, Zhicheng Rd. Intersection",25.10186000,121.53083000,至誠路一段303號(對面),"No. 303, Sec. 1, Zhicheng Rd.",21,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104023,500104023,YouBike2.0_華齡公園,YouBike2.0_Hualing Park,25.08302000,121.52069000,劍潭路76號(對面),"No. 76, Jiantan Rd. (Opposite)",32,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104024,500104024,YouBike2.0_前港公園(福德宮),YouBike2.0_Qiangang Park(Fude Temple),25.08671000,121.52096000,後港街134巷/後港街口,"Ln. 134, Hougang/Hougang St. Intersection",31,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104025,500104025,YouBike2.0_華齡街185巷口,"YouBike2.0_Ln. 185, Hualing St.",25.08828000,121.51985000,華齡街188號(前),"No. 188, Hualing St.",18,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104026,500104026,YouBike2.0_前港公園(前港街),YouBike2.0_Qiangang Park (Qiangang St),25.08480000,121.52125000,前港街48號(對面),"No. 48, Qiangang St. (Opposite)",27,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104027,500104027,YouBike2.0_百齡高中,YouBike2.0_Bailing High School,25.08736000,121.52272000,承德路四段179巷/承德路4段口,"Ln. 179, Sec. 4, Chengde Rd. Intersection",27,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104028,500104028,YouBike2.0_捷運芝山站(2號出口),YouBike2.0_MRT Zhishan Station,25.10364000,121.52219000,福華路151號(對面),"No. 151, Fuhua Rd. (Opposite)",50,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104029,500104029,YouBike2.0_臺灣戲曲中心,YouBike2.0_Taiwan Traditional Theatre Center,25.10208000,121.51979000,文林路751號(南側),"No. 751, Wenlin Rd. (South)",25,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104030,500104030,YouBike2.0_捷運劍潭站(2號出口),YouBike2.0_MRT Jianta Station,25.08388000,121.52535000,基河路18號(對面),"No.18, Jihe Rd. (Opposite)",49,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104031,500104031,YouBike2.0_劍潭基河路口,YouBike2.0_Jiantan Rd & Jihe Rd Intersection,25.08403000,121.52490000,劍潭路基河路口(捷運站橋下空間),Jiantan Rd. & Jihe Rd. Intersection,66,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104032,500104032,YouBike2.0_志成公園,YouBike2.0_Zhicheng Park,25.09716000,121.53214000,雨農路7巷口,Jhongjheng Rd & Yunong Rd. Intersection (Northwest),23,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104033,500104033,YouBike2.0_福林國小,YouBike2.0_Fu-Lin Elementary School,25.09896000,121.53025000,福志路50號(對面),"No. 50, Fuzhi Rd. (Opposite)",26,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104034,500104034,YouBike2.0_中山中正路口,"YouBike2.0_Sec. 5, Jhongshan N. Rd & Jhongjheng Rd Intersection",25.09651000,121.52753000,中山北路五段609號(前),"No. 609, Sec. 5, Jhongshan N. Rd.",19,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104035,500104035,YouBike2.0_士林運動中心,YouBike2.0_Shihlin Sport Center,25.08911000,121.52154000,士商路1號(前),"No. 1, Shishang Rd.",30,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104036,500104036,YouBike2.0_陽明高中,YouBike2.0_Yangming High School,25.09164000,121.51706000,中正路510號(前),"No. 510, Zhongzheng Rd.",77,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104037,500104037,YouBike2.0_兒童新樂園,YouBike2.0_Taipei Children's Amusement Park,25.09631000,121.51449000,承德路五段55號(旁公車亭),"No. 55, Sec. 5, Chengde Rd.",23,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104038,500104038,YouBike2.0_臺北市立天文館,YouBike2.0_Taipei Astronomical Museum,25.09598000,121.51776000,基河路363號(前),"No. 363, Jihe Rd.",50,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104039,500104039,YouBike2.0_華聲公園,YouBike2.0_Huasheng Park,25.09619000,121.52230000,華聲街17號(南側路側),"No. 17, Huasheng St. (South)",35,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104040,500104040,YouBike2.0_福林公園,YouBike2.0_Fulin Park,25.09419000,121.52833000,福林路/中山北路五段(東北側),"Sec. 5, Zhongshan N. Rd. (Northwest)",25,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104041,500104041,YouBike2.0_捷運士林站(2號出口),YouBike2.0_MRT Shilin Station (Exit 2),25.09343000,121.52642000,中山北路五段505巷44弄2號(對面),"No. 2, Aly. 44, Ln. 505, Sec. 5, Zhongshan N. Rd. (Opposite)",30,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104042,500104042,YouBike2.0_銘傳大學,YouBike2.0_Ming Chuan University Taipei Campus,25.08771000,121.52677000,中山北路五段250號(銘傳大學對側),"No. 250, Sec. 5, Zhongshan N. Rd.",26,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104043,500104043,YouBike2.0_士林高商,YouBike2.0_Shilin High School of Commerce,25.09435000,121.51702000,士商路150號(校門旁),"No. 150, Shishang Rd.",26,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104044,500104044,YouBike2.0_蘭雅公園,YouBike2.0_Lanya Park,25.10991000,121.53039000,忠誠路二段/忠誠路二段40巷(西南側),"Ln. 40, Sec. 2, Zhongcheng Rd. Intersection (Southwest)",38,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104045,500104045,YouBike2.0_聯合醫院陽明院區,YouBike2.0_Taipei City Hospital Yangming Branch,25.10455000,121.53195000,雨聲街105號(南側),"No. 105, Yusheng St. (South)",25,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104046,500104046,YouBike2.0_捷運芝山站(1號出口),YouBike2.0_MRT Zhishan Sta. (Exit 1),25.10225000,121.52286000,福華路114號(對面),"No. 114, Fuhua Rd. (Opposite)",35,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104047,500104047,YouBike2.0_至誠公園,YouBike2.0_Zhicheng Park,25.10143000,121.53585000,至誠路一段80號(對面),"No. 80, Sec. 1, Zhicheng Rd. (Opposite)",20,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104048,500104048,YouBike2.0_原住民文化主題公園,YouBike2.0_Indigenous People's Park,25.10113000,121.55159000,至善路二段280號(對面),"No. 280, Sec. 2, Zhishan Rd. (Opposite)",21,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104049,500104049,YouBike2.0_通河東街2段10巷口,"YouBike2.0_Ln. 10, Sec. 2, Tonghe E. St. Intersection",25.09106000,121.51502000,通河東街2段5號(對面),"No. 5, Sec. 2, Tonghe E. St. (Opposite)",15,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104050,500104050,YouBike2.0_梅林新村,YouBike2.0_Meilin New Village,25.09755000,121.54036000,至善路一段/至善路一段138巷(北側),"Sec. 1, Zhishan Rd & Ln. 138, Sec. 1, Zhishan Rd (North)",25,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104051,500104051,YouBike2.0_延平北中正路口,YouBike2.0_Yanping N. Rd & Zhongzheng Rd Intersection,25.08678000,121.50948000,中正路613號(對面),"No. 403, Zhongzheng Rd",30,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104052,500104052,YouBike2.0_重慶北路四段190巷口,"YouBike2.0_Ln. 190, Sec. 4, Chongqing N. Rd Intersection",25.08505000,121.51166000,重慶北路四段198號(前),"No. 198, Sec. 4, Chongqing N. Rd",13,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104053,500104053,YouBike2.0_重慶北葫東街口,"YouBike2.0_Sec. 4, Chongqing N. Rd.& Hudong St Intersection",25.08393000,121.51169000,重慶北路四段177號(前),"No. 177, Sec. 4, Chongqing N. Rd.",15,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104054,500104054,YouBike2.0_葫蘆國小,YouBike2.0_Hulu Elementary School,25.08254000,121.50750000,環河北路三段/葫蘆街(東北側),"Sec. 3, Huanhe N. Rd & Hulu St. (Northeast)",30,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104055,500104055,YouBike2.0_士林3號廣場,YouBike2.0_Shilin Plaza,25.10459000,121.52417000,中山北路六段81號(旁),"No. 81, Sec 6, Zhongshan N. Rd.",38,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104056,500104056,YouBike2.0_社正公園,YouBike2.0_Shezheng Park,25.08824000,121.51054000,社中街39號(對面),"No. 39, Shezhong St. (Opposite)",15,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104057,500104057,YouBike2.0_社子國小,YouBike2.0_Shezi Elementary School,25.09186000,121.50292000,延平北路六段258巷/社中街(南側),"Ln. 258, Sec. 6, Yanping N. Rd., Shilin Dist.& Shezhong St.(South)",11,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104058,500104058,YouBike2.0_社中街384巷口,"YouBike2.0_Ln. 384, Shezhong St Intersection",25.09346000,121.50376000,通河西街二段194號(對面),"No. 194, Sec. 2, Tonghe W. St. (Opposite)",24,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104059,500104059,YouBike2.0_忠誠路一段138號,"YouBike2.0_No. 138, Sec. 1, Zhongcheng Rd",25.10641000,121.52944000,忠誠路一段138號(斜前方),"No. 138, Sec. 1, Zhongcheng Rd. (Diagonally across)",15,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104060,500104060,YouBike2.0_社子公園,YouBike2.0_Shezi Park,25.09020000,121.50622000,永平街20巷37弄/永平街20巷11弄(社子公園南側),"Aly. 37, Ln. 20, Yongping St & Aly. 11, Ln. 20, Yongping St Intersection.",31,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104061,500104061,YouBike2.0_國立故宮博物院,YouBike2.0_National Palace Museum,25.09833000,121.54788000,力行街8號(對面),"No. 8, Lixing St. (Opposite)",27,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500104062,500104062,YouBike2.0_泰北高中,YouBike2.0_Taibei High School,25.09763000,121.53402000,福林路240號(前),"No. 240, Fulin Rd.",23,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
